Event ID,Event Name,Start Date/Time,End Date/Time,Event Agency,Event Type,Event Borough,Event Location,Event Street Side,Street Closure Type,Community Board,Police Precinct,latitude,longitude
758731,CHANEL POP UP,02/07/2024 04:00:00 PM,02/07/2024 10:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,"WEST   56 STREET between FIFTH AVENUE and 6 AVENUE,  FIFTH AVENUE between WEST   56 STREET and WEST   57 STREET",North,Curb Lane Only,"5,","18,",40.7659502,-73.9831826
813965,Flash Pack Bus,10/18/2024 10:30:00 AM,10/18/2024 03:30:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   57 STREET between 5 AVENUE and 6 AVENUE,South,Curb Lane Only,"5,","18,",40.7659146,-73.9809632
815925,Violife Bagel Truck - NYFTA - W. 57th St.,11/05/2024 07:00:00 AM,11/05/2024 05:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   57 STREET between 8 AVENUE and 9 AVENUE,North,Sidewalk and Curb Lane Closure,"4,","18,",40.7659146,-73.9809632
817282,Spellbound Movie Premiere Load In,11/09/2024 07:00:00 AM,11/10/2024 11:30:00 PM,Street Activity Permit Office,Production Event,Manhattan,WEST   58 STREET between 5 AVENUE and 6 AVENUE,South,Curb Lane Only,"5,","18,",40.7675,-73.9744
788146,Loro Piana Fittings,06/17/2024 06:30:00 PM,06/22/2024 10:30:00 PM,Street Activity Permit Office,Production Event,Manhattan,WEST   58 STREET between 6 AVENUE and 7 AVENUE,South,Curb Lane Only,"5,","18,",40.7675,-73.9744
796542,Plaza Event 2024,09/24/2024 06:00:00 AM,09/24/2024 08:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,"WEST   58 STREET between 6 AVENUE and GRAND ARMY PLAZA,  6 AVENUE between WEST   57 STREET and WEST   58 STREET,  CENTRAL PARK SOUTH between 6 AVENUE and 5 AVENUE,  CENTRAL PARK SOUTH between 6 AVENUE and 5 AVENUE",North,Curb Lane Only,"5, 64,","18, 22,",40.7675,-73.9744
753620,Feud Movie Premiere After Party,01/23/2024 12:01:00 AM,01/23/2024 11:30:00 PM,Street Activity Permit Office,Production Event,Manhattan,"WEST   58 STREET between 6 AVENUE and GRAND ARMY PLAZA,  WEST   59 STREET between 6 AVENUE and GRAND ARMY PLAZA",North,Curb Lane Only,"5, 64,","18, 22,",40.7675,-73.9744
770189,Christophe Robin Sampling Truck,04/26/2024 11:00:00 AM,04/26/2024 06:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   58 STREET between 7 AVENUE and BROADWAY,South,Curb Lane Only,"5,","18,",40.7675,-73.9744
763071,Equal Topless Rights,08/24/2024 01:00:00 PM,08/24/2024 02:00:00 PM,Police Department,Parade,Manhattan,"WEST   58 STREET between 8 AVENUE and 9 AVENUE,  BROADWAY between WEST   58 STREET and WEST   48 STREET,  WEST   48 STREET between BROADWAY and 6 AVENUE,  WEST   42 STREET between 6 AVENUE and 5 AVENUE,  6 AVENUE between WEST   48 STREET and WEST   42 STREET",West,Full Street Closure,"4, 5,","14, 18,",40.7675,-73.9744
791860,MAD at the Park,08/10/2024 10:30:00 AM,08/10/2024 03:30:00 PM,Street Activity Permit Office,Open Culture,Manhattan,WEST   58 STREET between 8 AVENUE and BROADWAY,Full,Full Street Closure,"5,","18,",40.7675,-73.9744
779919,Deutsche Bank Global Auto Industry Conference,06/11/2024 06:00:00 AM,06/12/2024 07:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   58 STREET between 9 AVENUE and 8 AVENUE,North,Curb Lane Only,"4,","18,",40.7675,-73.9744
796540,BERGDORF VIP EXPERIENCE,07/15/2024 12:01:00 AM,07/22/2024 11:30:00 PM,Street Activity Permit Office,Production Event,Manhattan,WEST   58 STREET between GRAND ARMY PLAZA and 6 AVENUE,South,Curb Lane Only,"5,","18,",40.7675,-73.9744
815352,Wikipedia,10/22/2024 08:00:00 AM,10/22/2024 10:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   59 STREET between COLUMBUS CIRCLE and 7 AVENUE,South,Curb Lane Only,"5, 64,","18, 22,",40.7722979,-73.9920452
807721,HBO EVENT AT JAZZ,09/17/2024 12:30:00 AM,09/17/2024 11:30:00 PM,Street Activity Permit Office,Production Event,Manhattan,WEST   60 STREET between BROADWAY and AMSTERDAM AVENUE,Both,Curb Lane Only,"4, 7,","18, 20,",40.769,-73.9722
799122,Fordham University 2024 Urban Plunge Move In 1,08/22/2024 08:00:00 AM,08/22/2024 03:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,WEST   60 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE,North,Curb Lane Only,"7,","20,",40.769,-73.9722
765492,Spring Fling 2024,04/15/2024 11:00:00 AM,04/15/2024 06:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   62 STREET between AMSTERDAM AVENUE and COLUMBUS AVENUE,South,Curb Lane Only,"7,","20,",40.7702212,-73.9813114
777963,Fordham Law School Admitted Student Event,06/27/2024 11:00:00 AM,06/27/2024 05:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   62 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE,South,Curb Lane Only,"7,","20,",40.7702212,-73.9813114
779560,50th Anniversary Celebration of Amsterdam Addition Housing,07/27/2024 12:00:00 PM,07/27/2024 07:00:00 PM,Street Activity Permit Office,Block Party,Manhattan,WEST   64 STREET between AMSTERDAM AVENUE and WEST END AVENUE,Full,Full Street Closure,"7,","20,",40.7741339,-73.9867454
809875,Open To Debate at NY Society of Ethical Culture: 2 W. 64th St.,09/21/2024 05:00:00 PM,09/21/2024 09:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,WEST   64 STREET between BROADWAY and CENTRAL PARK WEST,South,Curb Lane Only,"7,","20,",40.7741339,-73.9867454
802364,Amsterdam Houses Family Day,08/17/2024 12:00:00 PM,08/17/2024 06:00:00 PM,Street Activity Permit Office,Block Party,Manhattan,WEST   64 STREET between WEST END AVENUE and AMSTERDAM AVENUE,Full,Full Street Closure,"7,","20,",40.7741339,-73.9867454
812740,WALTER READE EVENT,10/17/2024 12:30:00 AM,10/17/2024 11:30:00 PM,Street Activity Permit Office,Production Event,Manhattan,WEST   65 STREET between BROADWAY and AMSTERDAM AVENUE,North,Curb Lane Only,"7,","20,",40.7730415,-73.9822086
801843,Adam Sandlers Love You Movie Premiere After Party,08/20/2024 12:01:00 AM,08/20/2024 11:30:00 PM,Street Activity Permit Office,Production Event,Manhattan,WEST   65 STREET between CENTRAL PARK WEST and COLUMBUS AVENUE,North,Curb Lane Only,"7,","20,",40.7730415,-73.9822086
803135,Yom Kippur,10/12/2024 02:00:00 PM,10/12/2024 08:00:00 PM,Street Activity Permit Office,Religious Event,Manhattan,WEST   68 STREET between COLUMBUS AVENUE and CENTRAL PARK WEST,Full,Full Street Closure,"7,","20,",40.7748496,-73.9806602
807205,Halloween Festival,10/31/2024 06:00:00 PM,10/31/2024 08:00:00 PM,Street Activity Permit Office,Block Party,Manhattan,WEST   69 STREET between CENTRAL PARK WEST and BROADWAY,Full,Full Street Closure,"7,","20,",40.7748866,-73.9787927
811264,PS 199 Halloween Celebration,10/19/2024 08:00:00 AM,10/19/2024 03:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   70 STREET between WEST END AVENUE and AMSTERDAM AVENUE,Full,Full Street Closure,"7,","20,",40.778,-73.9829
753565,Mean Girls Movie Premiere After Party,01/08/2024 12:01:00 AM,01/08/2024 11:30:00 PM,Street Activity Permit Office,Production Event,Manhattan,WEST   72 STREET between CENTRAL PARK WEST and COLUMBUS AVENUE,South,Curb Lane Only,"7,","20,",40.7768964,-73.9775649
762557,DRIVE AWAY DOLLS,02/20/2024 12:00:00 PM,02/20/2024 11:30:00 PM,Street Activity Permit Office,Production Event,Manhattan,WEST   72 STREET between COLUMBUS AVENUE and CENTRAL PARK WEST,South,Curb Lane Only,"7,","20,",40.7768964,-73.9775649
804374,The Calm Mute,09/18/2024 07:00:00 AM,09/18/2024 07:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   72 STREET between WEST END AVENUE and BROADWAY,North,Sidewalk and Curb Lane Closure,"7,","20,",40.7768964,-73.9775649
764167,Holiday Catering Pickup,04/16/2024 08:00:00 AM,04/30/2024 10:00:00 AM,Street Activity Permit Office,Production Event,Manhattan,WEST   75 STREET between BROADWAY and WEST END AVENUE,South,Curb Lane Only,"7,","20,",40.7807752,-73.9807113
768195,Electronic Waste Recycling Event,04/21/2024 10:00:00 AM,04/21/2024 02:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   76 STREET between AMSTERDAM AVENUE and BROADWAY,South,Curb Lane Only,"7,","20,",40.781591,-73.9806873
804532,Simchat Torah,10/25/2024 08:30:00 AM,10/25/2024 02:00:00 PM,Street Activity Permit Office,Religious Event,Manhattan,WEST   76 STREET between AMSTERDAM AVENUE and COLUMBUS AVENUE,Full,Full Street Closure,"7,","20,",40.781591,-73.9806873
799252,P.S. 87 Harvest Fest 2024,10/26/2024 01:00:00 PM,10/26/2024 04:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   77 STREET between AMSTERDAM AVENUE and COLUMBUS AVENUE,Full,Full Street Closure,"7,","20,",40.7822199,-73.9801727
775930,West End Summer Block Party: Pride,06/29/2024 12:00:00 PM,06/29/2024 06:00:00 PM,Street Activity Permit Office,Block Party,Manhattan,WEST   77 STREET between BROADWAY and WEST END AVENUE,Full,Full Street Closure,"7,","20,",40.7822199,-73.9801727
807771,Live Debate,09/07/2024 10:00:00 AM,09/10/2024 11:00:00 AM,Street Activity Permit Office,Production Event,Manhattan,WEST   77 STREET between CENTRAL PARK WEST and COLUMBUS AVENUE,South,Curb Lane Only,"7,","20,",40.7822199,-73.9801727
790965,West End End Summer Block Party 2,08/14/2024 05:00:00 PM,08/14/2024 09:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   77 STREET between WEST END AVENUE and BROADWAY,Full,Full Street Closure,"7,","20,",40.7822199,-73.9801727
807235,Halloween 2024,10/31/2024 05:00:00 PM,10/31/2024 08:00:00 PM,Street Activity Permit Office,Block Party,Manhattan,WEST   78 STREET between AMSTERDAM AVENUE and COLUMBUS AVENUE,Full,Full Street Closure,"7,","20,",40.7836,-73.9792
772174,Manhattanhenge,07/12/2024 07:00:00 PM,07/12/2024 10:30:00 PM,Street Activity Permit Office,Open Culture,Manhattan,WEST   79 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE,Full,Full Street Closure,"7,","20,",40.7834806,-73.9791044
817093,Thanksgiving at Pathways,11/28/2024 01:00:00 PM,11/28/2024 02:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   80 STREET between BROADWAY and WEST END AVENUE,North,Curb Lane Only,"7,","20,",40.7841144,-73.9785056
814847,Loccitane Holiday Event,10/24/2024 12:30:00 AM,10/24/2024 11:30:00 PM,Street Activity Permit Office,Production Event,Manhattan,WEST   80 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE,South,Sidewalk and Curb Lane Closure,"7,","20,",40.7841144,-73.9785056
801961,Yom Kippur Havdalah,10/12/2024 06:30:00 PM,10/12/2024 07:30:00 PM,Street Activity Permit Office,Religious Event,Manhattan,WEST   83 STREET between CENTRAL PARK WEST and COLUMBUS AVENUE,Full,Full Street Closure,"7,","20,",40.7867265,-73.9787885
796402,Congregation Rodeph Sholom 9/11 Shabbat,09/06/2024 06:00:00 PM,09/06/2024 07:30:00 PM,Street Activity Permit Office,Religious Event,Manhattan,WEST   83 STREET between COLUMBUS AVENUE and CENTRAL PARK WEST,Full,Full Street Closure,"7,","20,",40.7867265,-73.9787885
792335,We are Family,08/03/2024 12:00:00 PM,08/03/2024 05:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   84 STREET between AMSTERDAM AVENUE and COLUMBUS AVENUE,Full,Full Street Closure,"7,","20,",40.7876,-73.9754
807419,Global Citizens Festival 2024 - Great Lawn - Central Park - Production Parking,09/28/2024 03:00:00 PM,09/28/2024 10:30:00 PM,Street Activity Permit Office,Production Event,Manhattan,WEST   85 STREET between CENTRAL PARK WEST and COLUMBUS AVENUE,South,Curb Lane Only,"7,","20,",40.7881286,-73.9781814
789926,Farm Festival,10/19/2024 11:00:00 AM,10/19/2024 04:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   85 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE,Full,Full Street Closure,"7,","20,",40.7881286,-73.9781814
810871,Hallowneen Party,11/11/2024 05:00:00 PM,11/11/2024 07:00:00 PM,Street Activity Permit Office,Block Party,Manhattan,WEST   87 STREET between WEST END AVENUE and RIVERSIDE DRIVE,Full,Full Street Closure,"7,","24,",40.7874554,-73.9723666
799897,PS 166 Falloween,10/19/2024 11:00:00 AM,10/19/2024 05:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   89 STREET between AMSTERDAM AVENUE and COLUMBUS AVENUE,Full,Full Street Closure,"7,","24,",40.7894857,-73.9732987
799233,Ballet Hispanico A La Calle Block Party,10/05/2024 10:00:00 AM,10/05/2024 06:00:00 PM,Street Activity Permit Office,Single Block Festival,Manhattan,WEST   89 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE,Full,Full Street Closure,"7,","24,",40.7894857,-73.9732987
792334,Wise Towers Family Day,08/10/2024 12:00:00 PM,08/10/2024 06:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   90 STREET between AMSTERDAM AVENUE and COLUMBUS AVENUE,Full,Full Street Closure,"7,","24,",40.7909,-73.9723
807260,Halloween Event on west 90th Street,10/31/2024 05:00:00 PM,10/31/2024 07:30:00 PM,Street Activity Permit Office,Block Party,Manhattan,WEST   90 STREET between COLUMBUS AVENUE and CENTRAL PARK WEST,Full,Full Street Closure,"7,","24,",40.7909,-73.9723
770293,WSMS Fall Festival,10/19/2024 11:00:00 AM,10/19/2024 03:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   92 STREET between WEST END AVENUE and RIVERSIDE DRIVE,Full,Full Street Closure,"7,","24,",40.7905933,-73.9700636
805221,West 95th Street 2024 Halloween Party,10/31/2024 05:30:00 PM,10/31/2024 08:00:00 PM,Street Activity Permit Office,Block Party,Manhattan,WEST   95 STREET between CENTRAL PARK WEST and COLUMBUS AVENUE,Full,Full Street Closure,"7,","24,",40.7943101,-73.9730521
816374,Community Shred Event,10/17/2024 09:00:00 AM,10/17/2024 12:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   97 STREET between AMSTERDAM AVENUE and COLUMBUS AVENUE,North,Curb Lane Only,"7,","24,",40.7946,-73.9686
751686,97 Street Greenmarket Friday,10/04/2024 08:00:00 AM,10/04/2024 05:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan,WEST   97 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE,North,Sidewalk and Curb Lane Closure,"7,","24,",40.7946,-73.9686
801847,St. Michaels Block Party,09/29/2024 11:00:00 AM,09/29/2024 01:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST   99 STREET between AMSTERDAM AVENUE and BROADWAY,Full,Full Street Closure,"7,","24,",40.7969394,-73.9711978
780457,Paws for a Cause,09/07/2024 10:00:00 AM,09/07/2024 02:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST  100 STREET between MANHATTAN AVENUE and CENTRAL PARK WEST,Full,Full Street Closure,"7,","24,",40.7963,-73.9669
804527,Barking Day 2024,09/28/2024 11:00:00 AM,09/28/2024 05:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST  103 STREET between BROADWAY and WEST END AVENUE,Full,Full Street Closure,"7,","24,",40.7984,-73.9645
812604,Cynthia Doty Street Naming Ceremony,10/20/2024 12:00:00 PM,10/20/2024 12:30:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST  103 STREET between RIVERSIDE DRIVE and WEST END AVENUE,West,Sidewalk and Curb Lane Closure,"7,","24,",40.7984,-73.9645
786348,West 104th St Garden Community Garden Block Party,10/19/2024 09:00:00 AM,10/19/2024 07:00:00 PM,Street Activity Permit Office,Block Party,Manhattan,WEST  104 STREET between CENTRAL PARK WEST and MANHATTAN AVENUE,Full,Full Street Closure,"7,","24,",40.7929341,-73.9681665
799313,Back to School Worship Service and Giveaway,09/01/2024 12:00:00 PM,09/01/2024 05:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST  104 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE,Full,Full Street Closure,"7,","24,",40.7929341,-73.9681665
793892,Thirty- Fourth Annual West 104 Street Yard Sale,09/21/2024 10:00:00 AM,09/21/2024 06:00:00 PM,Street Activity Permit Office,Single Block Festival,Manhattan,WEST  104 STREET between WEST END AVENUE and RIVERSIDE DRIVE,Full,Full Street Closure,"7,","24,",40.7929341,-73.9681665
770657,A Family Day With Neighbors,08/24/2024 11:00:00 AM,08/24/2024 05:00:00 PM,Street Activity Permit Office,Block Party,Manhattan,WEST  107 STREET between CENTRAL PARK WEST and MANHATTAN AVENUE,Full,Full Street Closure,"7,","24,",40.8009,-73.9616
785741,Desfile Mundial Ecuatoriano de Manhattan/Ecuadorian Parade in Manhattan,07/21/2024 12:30:00 PM,07/21/2024 05:00:00 PM,Police Department,Parade,Manhattan,"WEST  107 STREET between MANHATTAN AVENUE and CENTRAL PARK WEST,  CENTRAL PARK WEST between WEST  107 STREET and WEST   97 STREET,  WEST   97 STREET between COLUMBUS AVENUE and CENTRAL PARK WEST",Both,Full Street Closure,"64, 7,","22, 24,",40.8009,-73.9616
797726,Rock The Block 2024,10/19/2024 12:00:00 PM,10/19/2024 04:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST  111 STREET between BROADWAY and AMSTERDAM AVENUE,Full,Full Street Closure,"9,","26,",40.8034,-73.9591
765190,111th Street Old- Timers Day,07/14/2024 09:00:00 AM,07/14/2024 06:00:00 PM,Street Activity Permit Office,Stickball,Manhattan,WEST  111 STREET between FIFTH AVENUE and LENOX AVENUE,Full,Full Street Closure,"10,","28,",40.8034,-73.9591
786520,Fall Fair,10/20/2024 10:00:00 AM,10/20/2024 06:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST  112 STREET between BROADWAY and RIVERSIDE DRIVE,Full,Full Street Closure,"9,","26,",40.804,-73.9585
786699,Tylik Allen way,08/02/2024 12:00:00 PM,08/02/2024 05:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST  112 STREET between MALCOLM X BOULEVARD and 5 AVENUE,Full,Full Street Closure,"10,","28,",40.804,-73.9585
802058,Columbia University - 2024 Move-In,08/30/2024 07:00:00 AM,08/30/2024 05:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,"WEST  113 STREET between BROADWAY and AMSTERDAM AVENUE,  WEST  114 STREET between BROADWAY and AMSTERDAM AVENUE,  WEST  115 STREET between BROADWAY and RIVERSIDE DRIVE,  WEST  118 STREET between AMSTERDAM AVENUE and MORNINGSIDE DRIVE,  MORNINGSIDE DRIVE between WEST  116 STREET and WEST  119 STREET,  WEST  113 STREET between BROADWAY and RIVERSIDE DRIVE,  RIVERSIDE DRIVE between WEST  109 STREET and WEST  108 STREET",Both,Curb Lane Only,"7, 9,","24, 26,",40.8048,-73.9577
772507,Community Appreciation,06/22/2024 11:30:00 AM,06/22/2024 07:00:00 PM,Street Activity Permit Office,Block Party,Manhattan,WEST  113 STREET between LENOX AVENUE and SAINT NICHOLAS AVENUE,Full,Full Street Closure,"10,","28,",40.8048,-73.9577
788574,Family and Community Engagement Day @Randolph Houses,08/17/2024 11:00:00 AM,08/17/2024 04:00:00 PM,Street Activity Permit Office,Health Fair,Manhattan,WEST  114 STREET between ADAM CLAYTON POWELL BOULEVARD and FREDERICK DOUGLAS BOULEVARD,Full,Full Street Closure,"10,","28,",40.8054,-73.9571
801376,Columbia University - 2024 Move-In,08/25/2024 07:00:00 AM,08/25/2024 05:00:00 PM,Street Activity Permit Office,Production Event,Manhattan,"WEST  114 STREET between BROADWAY and AMSTERDAM AVENUE,  AMSTERDAM AVENUE between WEST  114 STREET and WEST  116 STREET",Both,Curb Lane Only,"9,","26,",40.8054,-73.9571
775514,Baptismal Service,08/04/2024 01:00:00 PM,08/04/2024 01:30:00 PM,Street Activity Permit Office,Religious Event,Manhattan,WEST  115 STREET between 5 AVENUE and MALCOLM X BOULEVARD,Full,Full Street Closure,"10,","28,",40.8057939,-73.9606875
793821,Harlem Prostate Cancer Awareness Walk,09/07/2024 09:00:00 AM,09/07/2024 02:00:00 PM,Street Activity Permit Office,Health Fair,Manhattan,WEST  115 STREET between LENOX AVENUE and 5 AVENUE,Full,Full Street Closure,"10,","28,",40.8057939,-73.9606875
818711,Street Naming of Ms. Ruby Kitchen,11/21/2024 01:00:00 PM,11/21/2024 03:00:00 PM,Street Activity Permit Office,Street Event,Manhattan,WEST  115 STREET between MALCOLM X BOULEVARD and 5 AVENUE,Full,Full Street Closure,"10,","28,",40.8057939,-73.9606875
786911,BAMBA DAY,07/28/2024 02:00:00 PM,07/28/2024 06:00:00 PM,Street Activity Permit Office,Religious Event,Manhattan,WEST  116 STREET between 8 AVENUE and 7 AVENUE,Full,Full Street Closure,"10,","28,",40.8074093,-73.9624288
